sgrna_id,gene_symbol,SYN-SCREEN-01_control_1,SYN-SCREEN-01_control_2,SYN-SCREEN-01_treatment_1,SYN-SCREEN-01_treatment_2,SYN-SCREEN-02_control_1,SYN-SCREEN-02_control_2,SYN-SCREEN-02_treatment_1,SYN-SCREEN-02_treatment_2,SYN-SCREEN-03_control_1,SYN-SCREEN-03_control_2,SYN-SCREEN-03_treatment_1,SYN-SCREEN-03_treatment_2,SYN-SCREEN-04_control_1,SYN-SCREEN-04_control_2,SYN-SCREEN-04_treatment_1,SYN-SCREEN-04_treatment_2,SYN-SCREEN-05_control_1,SYN-SCREEN-05_control_2,SYN-SCREEN-05_treatment_1,SYN-SCREEN-05_treatment_2,SYN-SCREEN-06_control_1,SYN-SCREEN-06_control_2,SYN-SCREEN-06_treatment_1,SYN-SCREEN-06_treatment_2,SYN-SCREEN-07_control_1,SYN-SCREEN-07_control_2,SYN-SCREEN-07_treatment_1,SYN-SCREEN-07_treatment_2,SYN-SCREEN-08_control_1,SYN-SCREEN-08_control_2,SYN-SCREEN-08_treatment_1,SYN-SCREEN-08_treatment_2
SYN-SCREEN-05_GENE007_sg1,GENE007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,874,262,271,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE007_sg2,GENE007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,1057,327,377,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE007_sg3,GENE007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,1137,410,443,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE007_sg4,GENE007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,847,398,327,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE008_sg1,GENE008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,700,245,210,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE008_sg2,GENE008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,1020,406,299,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE008_sg3,GENE008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,985,307,351,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE008_sg4,GENE008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,702,169,234,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE009_sg1,GENE009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,517,277,213,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE009_sg2,GENE009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,580,177,197,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE009_sg3,GENE009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977,822,299,256,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE009_sg4,GENE009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,985,310,320,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE010_sg1,GENE010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,699,242,258,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE010_sg2,GENE010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,1225,296,313,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE010_sg3,GENE010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061,1151,284,405,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE010_sg4,GENE010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,917,287,345,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE011_sg1,GENE011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,760,254,321,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE011_sg2,GENE011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,712,228,227,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE011_sg3,GENE011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,1247,327,368,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE011_sg4,GENE011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091,1223,383,343,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE012_sg1,GENE012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,781,1541,1380,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE012_sg2,GENE012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,993,1514,1898,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE012_sg3,GENE012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,609,1178,1356,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE012_sg4,GENE012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,503,1589,1210,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE013_sg1,GENE013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,1229,566,611,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE013_sg2,GENE013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,845,349,334,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE013_sg3,GENE013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,1244,510,517,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE013_sg4,GENE013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,825,408,500,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE014_sg1,GENE014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,649,1080,1080,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE014_sg2,GENE014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,1423,1988,1737,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE014_sg3,GENE014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,925,1318,1132,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE014_sg4,GENE014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,477,755,691,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE015_sg1,GENE015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061,1087,730,635,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE015_sg2,GENE015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,681,488,399,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE015_sg3,GENE015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,822,522,509,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE015_sg4,GENE015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,456,342,280,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE016_sg1,GENE016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,733,1091,1029,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE016_sg2,GENE016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,759,1188,1026,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE016_sg3,GENE016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,704,974,1014,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE016_sg4,GENE016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913,1120,1673,2443,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE017_sg1,GENE017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,788,638,708,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE017_sg2,GENE017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,935,896,909,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE017_sg3,GENE017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,385,424,565,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE017_sg4,GENE017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,560,528,465,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE018_sg1,GENE018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,592,500,552,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE018_sg2,GENE018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,609,474,436,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE018_sg3,GENE018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,917,794,783,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE018_sg4,GENE018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,688,680,573,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE019_sg1,GENE019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,828,955,950,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE019_sg2,GENE019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,1424,1032,1039,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE019_sg3,GENE019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,534,492,488,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE019_sg4,GENE019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,888,923,838,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE020_sg1,GENE020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,1251,1256,1209,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE020_sg2,GENE020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,914,1318,1137,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE020_sg3,GENE020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,762,890,862,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE020_sg4,GENE020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,502,469,587,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE021_sg1,GENE021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,897,743,867,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE021_sg2,GENE021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,724,578,479,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE021_sg3,GENE021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381,1357,1118,952,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE021_sg4,GENE021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,608,489,501,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE022_sg1,GENE022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,564,622,709,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE022_sg2,GENE022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,583,687,657,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE022_sg3,GENE022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,616,817,805,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE022_sg4,GENE022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,600,495,704,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE023_sg1,GENE023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,674,815,782,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE023_sg2,GENE023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,882,1030,660,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE023_sg3,GENE023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,1008,919,1372,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE023_sg4,GENE023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,944,1283,1156,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE024_sg1,GENE024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,916,845,959,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE024_sg2,GENE024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,681,655,606,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE024_sg3,GENE024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,661,681,803,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE024_sg4,GENE024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,1006,1211,1178,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE025_sg1,GENE025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,477,674,865,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE025_sg2,GENE025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1163,1061,1441,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE025_sg3,GENE025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,458,763,654,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE025_sg4,GENE025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,775,1028,1148,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE026_sg1,GENE026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,845,824,993,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE026_sg2,GENE026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,1393,932,1161,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE026_sg3,GENE026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,991,867,889,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE026_sg4,GENE026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,459,607,367,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE027_sg1,GENE027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,615,710,763,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE027_sg2,GENE027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,771,751,766,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE027_sg3,GENE027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,1025,1112,1278,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE027_sg4,GENE027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,771,941,994,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE028_sg1,GENE028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087,1020,1091,1217,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE028_sg2,GENE028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,643,768,664,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE028_sg3,GENE028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,954,1015,932,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE028_sg4,GENE028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,732,820,776,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE029_sg1,GENE029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,944,1128,1041,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE029_sg2,GENE029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,1327,980,856,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE029_sg3,GENE029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,1204,1144,1241,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE029_sg4,GENE029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,690,819,544,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE030_sg1,GENE030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,912,1036,1074,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE030_sg2,GENE030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,844,885,895,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE030_sg3,GENE030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356,1368,1222,1204,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE030_sg4,GENE030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,695,844,828,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE031_sg1,GENE031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,953,716,723,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE031_sg2,GENE031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261,796,868,808,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE031_sg3,GENE031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,1049,1002,983,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE031_sg4,GENE031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,434,404,352,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE032_sg1,GENE032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,644,877,912,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE032_sg2,GENE032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,1170,1098,1068,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE032_sg3,GENE032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,930,1184,1091,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE032_sg4,GENE032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,725,1030,826,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE033_sg1,GENE033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,510,465,684,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE033_sg2,GENE033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,777,797,663,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE033_sg3,GENE033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,855,585,727,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE033_sg4,GENE033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,489,432,432,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE034_sg1,GENE034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,494,565,461,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE034_sg2,GENE034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,702,765,994,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE034_sg3,GENE034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,710,554,907,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE034_sg4,GENE034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,807,1062,987,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE035_sg1,GENE035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,1266,1159,1039,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE035_sg2,GENE035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,1127,909,892,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE035_sg3,GENE035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246,1225,1221,1468,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE035_sg4,GENE035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,1021,640,929,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE036_sg1,GENE036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406,1312,1116,1300,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE036_sg2,GENE036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,730,842,1019,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE036_sg3,GENE036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,888,1036,947,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE036_sg4,GENE036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,628,821,608,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE037_sg1,GENE037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,675,682,572,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE037_sg2,GENE037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,1349,726,1056,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE037_sg3,GENE037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,1281,997,1094,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE037_sg4,GENE037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,950,1033,839,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE038_sg1,GENE038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,839,631,868,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE038_sg2,GENE038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,572,760,671,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE038_sg3,GENE038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,767,823,639,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE038_sg4,GENE038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,856,849,837,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE039_sg1,GENE039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,922,820,877,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE039_sg2,GENE039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,1126,936,850,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE039_sg3,GENE039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,967,926,1016,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE039_sg4,GENE039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,612,570,482,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE040_sg1,GENE040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,1104,1119,1133,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE040_sg2,GENE040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,783,708,767,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE040_sg3,GENE040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,921,1057,1060,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE040_sg4,GENE040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305,1017,1134,999,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE041_sg1,GENE041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,1014,1141,1003,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE041_sg2,GENE041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,1098,946,851,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE041_sg3,GENE041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,1288,1263,1186,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE041_sg4,GENE041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,962,1041,1010,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE042_sg1,GENE042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,868,1184,1008,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE042_sg2,GENE042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,1062,1122,917,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE042_sg3,GENE042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,640,714,854,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE042_sg4,GENE042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,515,609,624,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE043_sg1,GENE043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,878,668,783,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE043_sg2,GENE043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,751,651,571,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-05_GENE043_sg3,GENE043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073,997,948,962,0,0,0,0,0,0,0,0,0,0,0,0
